delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,extras_type
6102,31,1,Punjab Kings,Kolkata Knight Riders,18,4,Batsman_91,Batsman_30,Bowler_52,1,0,1,,,,
6103,31,1,Punjab Kings,Kolkata Knight Riders,18,5,Batsman_80,Batsman_69,Bowler_77,0,0,0,,,,
6104,31,1,Punjab Kings,Kolkata Knight Riders,18,6,Batsman_103,Batsman_20,Bowler_56,6,0,6,,,,
6105,31,1,Punjab Kings,Kolkata Knight Riders,19,1,Batsman_114,Batsman_34,Bowler_56,0,0,0,,,,
6106,31,1,Punjab Kings,Kolkata Knight Riders,19,2,Batsman_10,Batsman_44,Bowler_93,1,0,1,,,,
6107,31,1,Punjab Kings,Kolkata Knight Riders,19,3,Batsman_106,Batsman_92,Bowler_93,0,0,0,,,,
6108,31,1,Punjab Kings,Kolkata Knight Riders,19,4,Batsman_82,Batsman_99,Bowler_70,1,0,1,,,,
6109,31,1,Punjab Kings,Kolkata Knight Riders,19,5,Batsman_148,Batsman_56,Bowler_25,2,0,2,,,,
6110,31,1,Punjab Kings,Kolkata Knight Riders,19,6,Batsman_17,Batsman_137,Bowler_6,0,0,0,,,,
6111,31,1,Punjab Kings,Kolkata Knight Riders,20,1,Batsman_78,Batsman_78,Bowler_33,0,0,0,,,,
6112,31,1,Punjab Kings,Kolkata Knight Riders,20,2,Batsman_113,Batsman_60,Bowler_49,3,0,3,,,,
6113,31,1,Punjab Kings,Kolkata Knight Riders,20,3,Batsman_132,Batsman_85,Bowler_57,0,0,0,,,,
6114,31,1,Punjab Kings,Kolkata Knight Riders,20,4,Batsman_101,Batsman_56,Bowler_14,1,0,1,,,,
6115,31,1,Punjab Kings,Kolkata Knight Riders,20,5,Batsman_5,Batsman_4,Bowler_21,0,0,0,,,,
6116,31,1,Punjab Kings,Kolkata Knight Riders,20,6,Batsman_88,Batsman_41,Bowler_26,0,0,0,,,,
6117,31,2,Kolkata Knight Riders,Punjab Kings,1,1,Batsman_41,Batsman_29,Bowler_97,4,0,4,,,,
6118,31,2,Kolkata Knight Riders,Punjab Kings,1,2,Batsman_105,Batsman_12,Bowler_12,0,0,0,,,,
6119,31,2,Kolkata Knight Riders,Punjab Kings,1,3,Batsman_115,Batsman_129,Bowler_87,0,0,0,,,,
6120,31,2,Kolkata Knight Riders,Punjab Kings,1,4,Batsman_93,Batsman_142,Bowler_17,3,0,3,,,,
6121,31,2,Kolkata Knight Riders,Punjab Kings,1,5,Batsman_11,Batsman_77,Bowler_93,0,0,0,,,,
6122,31,2,Kolkata Knight Riders,Punjab Kings,1,6,Batsman_141,Batsman_103,Bowler_25,1,0,1,,,,
6123,31,2,Kolkata Knight Riders,Punjab Kings,2,1,Batsman_100,Batsman_6,Bowler_67,0,0,0,,,,
6124,31,2,Kolkata Knight Riders,Punjab Kings,2,2,Batsman_12,Batsman_36,Bowler_78,3,0,3,,,,
6125,31,2,Kolkata Knight Riders,Punjab Kings,2,3,Batsman_143,Batsman_58,Bowler_10,0,0,0,Batsman_143,bowled,,
6126,31,2,Kolkata Knight Riders,Punjab Kings,2,4,Batsman_27,Batsman_11,Bowler_38,3,0,3,,,,
6127,31,2,Kolkata Knight Riders,Punjab Kings,2,5,Batsman_20,Batsman_92,Bowler_8,1,0,1,,,,
6128,31,2,Kolkata Knight Riders,Punjab Kings,2,6,Batsman_62,Batsman_71,Bowler_41,0,0,0,,,,
6129,31,2,Kolkata Knight Riders,Punjab Kings,3,1,Batsman_65,Batsman_89,Bowler_35,3,0,3,,,,
6130,31,2,Kolkata Knight Riders,Punjab Kings,3,2,Batsman_134,Batsman_28,Bowler_39,2,0,2,,,,
6131,31,2,Kolkata Knight Riders,Punjab Kings,3,3,Batsman_90,Batsman_7,Bowler_59,4,0,4,,,,
6132,31,2,Kolkata Knight Riders,Punjab Kings,3,4,Batsman_52,Batsman_92,Bowler_87,0,0,0,Batsman_52,stumped,Batsman_110,
6133,31,2,Kolkata Knight Riders,Punjab Kings,3,5,Batsman_86,Batsman_86,Bowler_1,0,0,0,,,,
6134,31,2,Kolkata Knight Riders,Punjab Kings,3,6,Batsman_99,Batsman_16,Bowler_84,0,0,0,,,,
6135,31,2,Kolkata Knight Riders,Punjab Kings,4,1,Batsman_18,Batsman_69,Bowler_24,6,0,6,,,,
6136,31,2,Kolkata Knight Riders,Punjab Kings,4,2,Batsman_24,Batsman_112,Bowler_95,0,0,0,,,,
6137,31,2,Kolkata Knight Riders,Punjab Kings,4,3,Batsman_71,Batsman_131,Bowler_99,3,0,3,,,,
6138,31,2,Kolkata Knight Riders,Punjab Kings,4,4,Batsman_62,Batsman_107,Bowler_39,1,4,5,,,,byes
6139,31,2,Kolkata Knight Riders,Punjab Kings,4,5,Batsman_122,Batsman_52,Bowler_8,3,1,4,,,,noballs
6140,31,2,Kolkata Knight Riders,Punjab Kings,4,6,Batsman_23,Batsman_97,Bowler_40,0,0,0,Batsman_23,stumped,Batsman_40,
6141,31,2,Kolkata Knight Riders,Punjab Kings,5,1,Batsman_131,Batsman_52,Bowler_87,0,0,0,,,,
6142,31,2,Kolkata Knight Riders,Punjab Kings,5,2,Batsman_115,Batsman_134,Bowler_32,2,0,2,,,,
6143,31,2,Kolkata Knight Riders,Punjab Kings,5,3,Batsman_85,Batsman_67,Bowler_1,0,0,0,,,,
6144,31,2,Kolkata Knight Riders,Punjab Kings,5,4,Batsman_73,Batsman_89,Bowler_15,4,0,4,,,,
6145,31,2,Kolkata Knight Riders,Punjab Kings,6,1,Batsman_42,Batsman_108,Bowler_46,3,0,3,,,,
6146,31,2,Kolkata Knight Riders,Punjab Kings,6,2,Batsman_146,Batsman_58,Bowler_86,1,0,1,,,,
6147,31,2,Kolkata Knight Riders,Punjab Kings,6,3,Batsman_65,Batsman_88,Bowler_87,4,2,6,,,,legbyes
6148,31,2,Kolkata Knight Riders,Punjab Kings,6,4,Batsman_92,Batsman_85,Bowler_31,1,0,1,,,,
6149,31,2,Kolkata Knight Riders,Punjab Kings,6,5,Batsman_13,Batsman_149,Bowler_34,1,0,1,,,,
6150,31,2,Kolkata Knight Riders,Punjab Kings,6,6,Batsman_102,Batsman_92,Bowler_65,4,0,4,,,,
6151,31,2,Kolkata Knight Riders,Punjab Kings,7,1,Batsman_3,Batsman_18,Bowler_72,3,0,3,,,,
6152,31,2,Kolkata Knight Riders,Punjab Kings,7,2,Batsman_43,Batsman_115,Bowler_8,0,0,0,,,,
6153,31,2,Kolkata Knight Riders,Punjab Kings,7,3,Batsman_38,Batsman_133,Bowler_58,0,0,0,,,,
6154,31,2,Kolkata Knight Riders,Punjab Kings,7,4,Batsman_70,Batsman_69,Bowler_29,0,0,0,,,,
6155,31,2,Kolkata Knight Riders,Punjab Kings,7,5,Batsman_62,Batsman_141,Bowler_41,0,0,0,,,,
6156,31,2,Kolkata Knight Riders,Punjab Kings,7,6,Batsman_40,Batsman_67,Bowler_69,3,0,3,,,,
6157,31,2,Kolkata Knight Riders,Punjab Kings,8,1,Batsman_143,Batsman_12,Bowler_70,3,0,3,,,,
6158,31,2,Kolkata Knight Riders,Punjab Kings,8,2,Batsman_45,Batsman_125,Bowler_22,0,0,0,,,,
6159,31,2,Kolkata Knight Riders,Punjab Kings,8,3,Batsman_141,Batsman_117,Bowler_25,1,0,1,,,,
6160,31,2,Kolkata Knight Riders,Punjab Kings,8,4,Batsman_32,Batsman_104,Bowler_21,0,0,0,,,,
6161,31,2,Kolkata Knight Riders,Punjab Kings,8,5,Batsman_22,Batsman_61,Bowler_95,1,0,1,Batsman_22,bowled,,
6162,31,2,Kolkata Knight Riders,Punjab Kings,8,6,Batsman_56,Batsman_20,Bowler_73,2,0,2,,,,
6163,31,2,Kolkata Knight Riders,Punjab Kings,9,1,Batsman_31,Batsman_109,Bowler_22,0,0,0,,,,
6164,31,2,Kolkata Knight Riders,Punjab Kings,9,2,Batsman_134,Batsman_148,Bowler_83,3,0,3,,,,
6165,31,2,Kolkata Knight Riders,Punjab Kings,9,3,Batsman_20,Batsman_129,Bowler_18,0,0,0,,,,
6166,31,2,Kolkata Knight Riders,Punjab Kings,9,4,Batsman_33,Batsman_66,Bowler_64,1,0,1,,,,
6167,31,2,Kolkata Knight Riders,Punjab Kings,9,5,Batsman_11,Batsman_117,Bowler_14,1,0,1,,,,
6168,31,2,Kolkata Knight Riders,Punjab Kings,9,6,Batsman_147,Batsman_92,Bowler_59,2,0,2,,,,
6169,31,2,Kolkata Knight Riders,Punjab Kings,10,1,Batsman_50,Batsman_81,Bowler_20,2,2,4,,,,wides
6170,31,2,Kolkata Knight Riders,Punjab Kings,10,2,Batsman_114,Batsman_62,Bowler_33,0,0,0,,,,
6171,31,2,Kolkata Knight Riders,Punjab Kings,10,3,Batsman_25,Batsman_17,Bowler_45,4,0,4,,,,
6172,31,2,Kolkata Knight Riders,Punjab Kings,10,4,Batsman_17,Batsman_143,Bowler_15,4,0,4,,,,
6173,31,2,Kolkata Knight Riders,Punjab Kings,10,5,Batsman_1,Batsman_116,Bowler_4,1,0,1,,,,
6174,31,2,Kolkata Knight Riders,Punjab Kings,10,6,Batsman_51,Batsman_30,Bowler_27,0,0,0,,,,
6175,31,2,Kolkata Knight Riders,Punjab Kings,11,1,Batsman_63,Batsman_142,Bowler_26,0,0,0,,,,
6176,31,2,Kolkata Knight Riders,Punjab Kings,11,2,Batsman_3,Batsman_58,Bowler_47,0,0,0,,,,
6177,31,2,Kolkata Knight Riders,Punjab Kings,11,3,Batsman_45,Batsman_23,Bowler_5,0,0,0,,,,
6178,31,2,Kolkata Knight Riders,Punjab Kings,11,4,Batsman_84,Batsman_18,Bowler_38,2,0,2,,,,
6179,31,2,Kolkata Knight Riders,Punjab Kings,11,5,Batsman_115,Batsman_121,Bowler_6,0,0,0,,,,
6180,31,2,Kolkata Knight Riders,Punjab Kings,11,6,Batsman_137,Batsman_33,Bowler_48,2,0,2,Batsman_137,lbw,,
6181,31,2,Kolkata Knight Riders,Punjab Kings,12,1,Batsman_56,Batsman_85,Bowler_40,1,0,1,,,,
6182,31,2,Kolkata Knight Riders,Punjab Kings,12,2,Batsman_121,Batsman_131,Bowler_66,2,0,2,,,,
6183,31,2,Kolkata Knight Riders,Punjab Kings,12,3,Batsman_61,Batsman_108,Bowler_81,4,0,4,,,,
6184,31,2,Kolkata Knight Riders,Punjab Kings,12,4,Batsman_149,Batsman_130,Bowler_15,0,0,0,,,,
6185,31,2,Kolkata Knight Riders,Punjab Kings,12,5,Batsman_106,Batsman_115,Bowler_98,0,0,0,Batsman_106,bowled,,
6186,31,2,Kolkata Knight Riders,Punjab Kings,12,6,Batsman_149,Batsman_76,Bowler_19,2,0,2,,,,
6187,31,2,Kolkata Knight Riders,Punjab Kings,13,1,Batsman_45,Batsman_69,Bowler_58,0,0,0,,,,
6188,31,2,Kolkata Knight Riders,Punjab Kings,13,2,Batsman_13,Batsman_111,Bowler_78,2,0,2,,,,
6189,31,2,Kolkata Knight Riders,Punjab Kings,13,3,Batsman_54,Batsman_129,Bowler_62,0,0,0,,,,
6190,31,2,Kolkata Knight Riders,Punjab Kings,14,1,Batsman_130,Batsman_50,Bowler_76,3,0,3,,,,
6191,31,2,Kolkata Knight Riders,Punjab Kings,14,2,Batsman_27,Batsman_95,Bowler_1,3,0,3,,,,
6192,31,2,Kolkata Knight Riders,Punjab Kings,14,3,Batsman_90,Batsman_77,Bowler_63,6,4,10,,,,wides
6193,31,2,Kolkata Knight Riders,Punjab Kings,14,4,Batsman_10,Batsman_80,Bowler_94,6,3,9,,,,legbyes
6194,31,2,Kolkata Knight Riders,Punjab Kings,14,5,Batsman_21,Batsman_52,Bowler_16,4,0,4,,,,
6195,31,2,Kolkata Knight Riders,Punjab Kings,14,6,Batsman_1,Batsman_92,Bowler_64,0,0,0,,,,
6196,31,2,Kolkata Knight Riders,Punjab Kings,15,1,Batsman_89,Batsman_69,Bowler_74,0,0,0,,,,
6197,31,2,Kolkata Knight Riders,Punjab Kings,15,2,Batsman_148,Batsman_21,Bowler_98,2,0,2,,,,
6198,31,2,Kolkata Knight Riders,Punjab Kings,15,3,Batsman_13,Batsman_18,Bowler_31,1,3,4,,,,noballs
6199,31,2,Kolkata Knight Riders,Punjab Kings,15,4,Batsman_5,Batsman_95,Bowler_74,0,0,0,,,,
6200,31,2,Kolkata Knight Riders,Punjab Kings,16,1,Batsman_7,Batsman_20,Bowler_54,4,3,7,,,,wides
6201,31,2,Kolkata Knight Riders,Punjab Kings,16,2,Batsman_56,Batsman_107,Bowler_3,2,0,2,,,,
6202,31,2,Kolkata Knight Riders,Punjab Kings,16,3,Batsman_51,Batsman_69,Bowler_78,1,0,1,Batsman_51,stumped,Batsman_106,
6203,31,2,Kolkata Knight Riders,Punjab Kings,17,1,Batsman_51,Batsman_86,Bowler_26,4,0,4,,,,
6204,31,2,Kolkata Knight Riders,Punjab Kings,17,2,Batsman_46,Batsman_89,Bowler_56,3,0,3,,,,
6205,31,2,Kolkata Knight Riders,Punjab Kings,17,3,Batsman_140,Batsman_144,Bowler_83,6,0,6,,,,
6206,31,2,Kolkata Knight Riders,Punjab Kings,17,4,Batsman_77,Batsman_127,Bowler_6,0,0,0,,,,
6207,31,2,Kolkata Knight Riders,Punjab Kings,17,5,Batsman_92,Batsman_25,Bowler_88,1,0,1,,,,
6208,31,2,Kolkata Knight Riders,Punjab Kings,17,6,Batsman_86,Batsman_116,Bowler_97,3,0,3,,,,
6209,31,2,Kolkata Knight Riders,Punjab Kings,18,1,Batsman_145,Batsman_53,Bowler_48,0,0,0,Batsman_145,stumped,Batsman_149,
6210,31,2,Kolkata Knight Riders,Punjab Kings,18,2,Batsman_102,Batsman_103,Bowler_64,1,2,3,Batsman_102,stumped,Batsman_86,legbyes
6211,31,2,Kolkata Knight Riders,Punjab Kings,18,3,Batsman_97,Batsman_136,Bowler_92,0,0,0,,,,
6212,31,2,Kolkata Knight Riders,Punjab Kings,18,4,Batsman_4,Batsman_9,Bowler_66,2,0,2,,,,
6213,31,2,Kolkata Knight Riders,Punjab Kings,18,5,Batsman_139,Batsman_84,Bowler_62,1,0,1,,,,
6214,31,2,Kolkata Knight Riders,Punjab Kings,18,6,Batsman_12,Batsman_50,Bowler_62,0,0,0,,,,
6215,31,2,Kolkata Knight Riders,Punjab Kings,19,1,Batsman_14,Batsman_95,Bowler_71,3,0,3,,,,
6216,31,2,Kolkata Knight Riders,Punjab Kings,19,2,Batsman_91,Batsman_53,Bowler_89,0,0,0,,,,
6217,31,2,Kolkata Knight Riders,Punjab Kings,19,3,Batsman_49,Batsman_66,Bowler_3,3,0,3,,,,
6218,31,2,Kolkata Knight Riders,Punjab Kings,19,4,Batsman_4,Batsman_82,Bowler_8,3,0,3,,,,
6219,31,2,Kolkata Knight Riders,Punjab Kings,19,5,Batsman_99,Batsman_20,Bowler_64,4,3,7,,,,legbyes
6220,31,2,Kolkata Knight Riders,Punjab Kings,19,6,Batsman_35,Batsman_50,Bowler_86,0,0,0,Batsman_35,stumped,Batsman_73,
6221,31,2,Kolkata Knight Riders,Punjab Kings,20,1,Batsman_43,Batsman_82,Bowler_42,4,0,4,,,,
6222,31,2,Kolkata Knight Riders,Punjab Kings,20,2,Batsman_93,Batsman_111,Bowler_11,0,0,0,,,,
6223,31,2,Kolkata Knight Riders,Punjab Kings,20,3,Batsman_145,Batsman_139,Bowler_58,0,0,0,Batsman_145,caught,Batsman_34,
6224,31,2,Kolkata Knight Riders,Punjab Kings,20,4,Batsman_38,Batsman_66,Bowler_14,1,0,1,,,,
6225,31,2,Kolkata Knight Riders,Punjab Kings,20,5,Batsman_79,Batsman_132,Bowler_30,0,0,0,Batsman_79,run out,Batsman_88,
6226,31,2,Kolkata Knight Riders,Punjab Kings,20,6,Batsman_35,Batsman_106,Bowler_10,0,0,0,,,,
6227,32,1,Chennai Super Kings,Mumbai Indians,1,1,Batsman_145,Batsman_77,Bowler_67,0,0,0,,,,
6228,32,1,Chennai Super Kings,Mumbai Indians,2,1,Batsman_54,Batsman_57,Bowler_90,0,0,0,,,,
6229,32,1,Chennai Super Kings,Mumbai Indians,2,2,Batsman_95,Batsman_100,Bowler_84,1,0,1,,,,
6230,32,1,Chennai Super Kings,Mumbai Indians,2,3,Batsman_50,Batsman_100,Bowler_65,0,0,0,,,,
6231,32,1,Chennai Super Kings,Mumbai Indians,2,4,Batsman_44,Batsman_45,Bowler_65,0,0,0,,,,
6232,32,1,Chennai Super Kings,Mumbai Indians,2,5,Batsman_81,Batsman_52,Bowler_66,2,0,2,,,,
6233,32,1,Chennai Super Kings,Mumbai Indians,2,6,Batsman_88,Batsman_95,Bowler_1,2,0,2,,,,
6234,32,1,Chennai Super Kings,Mumbai Indians,3,1,Batsman_135,Batsman_18,Bowler_56,1,0,1,,,,
6235,32,1,Chennai Super Kings,Mumbai Indians,3,2,Batsman_46,Batsman_22,Bowler_4,3,0,3,,,,
6236,32,1,Chennai Super Kings,Mumbai Indians,3,3,Batsman_32,Batsman_13,Bowler_48,2,0,2,,,,
6237,32,1,Chennai Super Kings,Mumbai Indians,3,4,Batsman_147,Batsman_131,Bowler_96,4,0,4,,,,
6238,32,1,Chennai Super Kings,Mumbai Indians,3,5,Batsman_142,Batsman_80,Bowler_76,1,0,1,,,,
6239,32,1,Chennai Super Kings,Mumbai Indians,3,6,Batsman_66,Batsman_64,Bowler_81,0,0,0,,,,
6240,32,1,Chennai Super Kings,Mumbai Indians,4,1,Batsman_79,Batsman_37,Bowler_34,3,0,3,,,,
6241,32,1,Chennai Super Kings,Mumbai Indians,4,2,Batsman_137,Batsman_16,Bowler_85,0,0,0,,,,
6242,32,1,Chennai Super Kings,Mumbai Indians,4,3,Batsman_118,Batsman_45,Bowler_50,0,0,0,,,,
6243,32,1,Chennai Super Kings,Mumbai Indians,4,4,Batsman_38,Batsman_9,Bowler_40,2,0,2,,,,
6244,32,1,Chennai Super Kings,Mumbai Indians,4,5,Batsman_63,Batsman_28,Bowler_38,1,0,1,,,,
6245,32,1,Chennai Super Kings,Mumbai Indians,4,6,Batsman_59,Batsman_16,Bowler_28,0,0,0,,,,
6246,32,1,Chennai Super Kings,Mumbai Indians,5,1,Batsman_4,Batsman_30,Bowler_15,0,0,0,,,,
6247,32,1,Chennai Super Kings,Mumbai Indians,5,2,Batsman_22,Batsman_73,Bowler_32,1,0,1,,,,
6248,32,1,Chennai Super Kings,Mumbai Indians,5,3,Batsman_96,Batsman_86,Bowler_85,4,0,4,,,,
6249,32,1,Chennai Super Kings,Mumbai Indians,5,4,Batsman_122,Batsman_7,Bowler_85,0,4,4,,,,legbyes
6250,32,1,Chennai Super Kings,Mumbai Indians,5,5,Batsman_122,Batsman_150,Bowler_95,6,0,6,,,,
6251,32,1,Chennai Super Kings,Mumbai Indians,5,6,Batsman_112,Batsman_79,Bowler_10,0,0,0,,,,
6252,32,1,Chennai Super Kings,Mumbai Indians,6,1,Batsman_75,Batsman_98,Bowler_58,0,0,0,,,,
6253,32,1,Chennai Super Kings,Mumbai Indians,6,2,Batsman_106,Batsman_130,Bowler_4,6,0,6,,,,
6254,32,1,Chennai Super Kings,Mumbai Indians,6,3,Batsman_73,Batsman_128,Bowler_41,0,0,0,,,,
6255,32,1,Chennai Super Kings,Mumbai Indians,6,4,Batsman_12,Batsman_25,Bowler_9,0,0,0,,,,
6256,32,1,Chennai Super Kings,Mumbai Indians,6,5,Batsman_3,Batsman_73,Bowler_19,0,0,0,,,,
6257,32,1,Chennai Super Kings,Mumbai Indians,6,6,Batsman_61,Batsman_36,Bowler_27,3,0,3,,,,
6258,32,1,Chennai Super Kings,Mumbai Indians,7,1,Batsman_105,Batsman_20,Bowler_56,6,0,6,,,,
6259,32,1,Chennai Super Kings,Mumbai Indians,7,2,Batsman_79,Batsman_79,Bowler_53,2,1,3,,,,wides
6260,32,1,Chennai Super Kings,Mumbai Indians,7,3,Batsman_149,Batsman_85,Bowler_9,3,0,3,,,,
6261,32,1,Chennai Super Kings,Mumbai Indians,7,4,Batsman_33,Batsman_62,Bowler_75,0,0,0,,,,
6262,32,1,Chennai Super Kings,Mumbai Indians,7,5,Batsman_133,Batsman_103,Bowler_2,0,0,0,,,,
6263,32,1,Chennai Super Kings,Mumbai Indians,7,6,Batsman_78,Batsman_87,Bowler_66,1,0,1,,,,
6264,32,1,Chennai Super Kings,Mumbai Indians,8,1,Batsman_53,Batsman_115,Bowler_9,4,0,4,,,,
6265,32,1,Chennai Super Kings,Mumbai Indians,8,2,Batsman_7,Batsman_133,Bowler_86,0,0,0,,,,
6266,32,1,Chennai Super Kings,Mumbai Indians,8,3,Batsman_128,Batsman_136,Bowler_34,2,0,2,Batsman_128,run out,Batsman_67,
6267,32,1,Chennai Super Kings,Mumbai Indians,8,4,Batsman_66,Batsman_44,Bowler_36,0,0,0,,,,
6268,32,1,Chennai Super Kings,Mumbai Indians,8,5,Batsman_100,Batsman_110,Bowler_7,0,0,0,,,,
6269,32,1,Chennai Super Kings,Mumbai Indians,8,6,Batsman_118,Batsman_30,Bowler_16,1,2,3,,,,wides
6270,32,1,Chennai Super Kings,Mumbai Indians,9,1,Batsman_57,Batsman_76,Bowler_58,1,0,1,,,,
6271,32,1,Chennai Super Kings,Mumbai Indians,9,2,Batsman_75,Batsman_96,Bowler_90,0,0,0,,,,
6272,32,1,Chennai Super Kings,Mumbai Indians,9,3,Batsman_27,Batsman_133,Bowler_67,0,0,0,,,,
6273,32,1,Chennai Super Kings,Mumbai Indians,9,4,Batsman_55,Batsman_86,Bowler_36,2,0,2,,,,
6274,32,1,Chennai Super Kings,Mumbai Indians,9,5,Batsman_117,Batsman_8,Bowler_93,1,0,1,Batsman_117,run out,Batsman_15,
6275,32,1,Chennai Super Kings,Mumbai Indians,9,6,Batsman_96,Batsman_87,Bowler_27,0,2,2,,,,noballs
6276,32,1,Chennai Super Kings,Mumbai Indians,10,1,Batsman_27,Batsman_39,Bowler_61,0,0,0,,,,
6277,32,1,Chennai Super Kings,Mumbai Indians,10,2,Batsman_148,Batsman_142,Bowler_46,1,0,1,,,,
6278,32,1,Chennai Super Kings,Mumbai Indians,10,3,Batsman_88,Batsman_42,Bowler_42,4,0,4,,,,
6279,32,1,Chennai Super Kings,Mumbai Indians,10,4,Batsman_91,Batsman_111,Bowler_42,0,0,0,,,,
6280,32,1,Chennai Super Kings,Mumbai Indians,10,5,Batsman_70,Batsman_56,Bowler_57,0,0,0,,,,
6281,32,1,Chennai Super Kings,Mumbai Indians,10,6,Batsman_48,Batsman_33,Bowler_7,0,4,4,Batsman_48,caught,Batsman_97,legbyes
6282,32,1,Chennai Super Kings,Mumbai Indians,11,1,Batsman_16,Batsman_28,Bowler_93,0,0,0,Batsman_16,run out,Batsman_116,
6283,32,1,Chennai Super Kings,Mumbai Indians,11,2,Batsman_113,Batsman_44,Bowler_48,0,0,0,,,,
6284,32,1,Chennai Super Kings,Mumbai Indians,11,3,Batsman_147,Batsman_88,Bowler_50,3,0,3,,,,
6285,32,1,Chennai Super Kings,Mumbai Indians,11,4,Batsman_96,Batsman_1,Bowler_55,3,1,4,,,,noballs
6286,32,1,Chennai Super Kings,Mumbai Indians,11,5,Batsman_86,Batsman_139,Bowler_67,0,0,0,,,,
6287,32,1,Chennai Super Kings,Mumbai Indians,11,6,Batsman_149,Batsman_68,Bowler_10,0,0,0,,,,
6288,32,1,Chennai Super Kings,Mumbai Indians,12,1,Batsman_44,Batsman_9,Bowler_69,2,0,2,,,,
6289,32,1,Chennai Super Kings,Mumbai Indians,12,2,Batsman_106,Batsman_37,Bowler_32,6,0,6,,,,
6290,32,1,Chennai Super Kings,Mumbai Indians,12,3,Batsman_120,Batsman_81,Bowler_16,2,0,2,,,,
6291,32,1,Chennai Super Kings,Mumbai Indians,12,4,Batsman_105,Batsman_8,Bowler_44,1,0,1,,,,
6292,32,1,Chennai Super Kings,Mumbai Indians,12,5,Batsman_55,Batsman_70,Bowler_23,0,0,0,Batsman_55,lbw,,
6293,32,1,Chennai Super Kings,Mumbai Indians,12,6,Batsman_12,Batsman_117,Bowler_59,0,0,0,,,,
6294,32,1,Chennai Super Kings,Mumbai Indians,13,1,Batsman_86,Batsman_130,Bowler_73,0,0,0,,,,
6295,32,1,Chennai Super Kings,Mumbai Indians,13,2,Batsman_102,Batsman_9,Bowler_11,1,0,1,,,,
6296,32,1,Chennai Super Kings,Mumbai Indians,13,3,Batsman_136,Batsman_116,Bowler_28,4,0,4,,,,
6297,32,1,Chennai Super Kings,Mumbai Indians,13,4,Batsman_17,Batsman_53,Bowler_5,2,0,2,,,,
6298,32,1,Chennai Super Kings,Mumbai Indians,13,5,Batsman_54,Batsman_136,Bowler_29,1,0,1,,,,
6299,32,1,Chennai Super Kings,Mumbai Indians,13,6,Batsman_86,Batsman_12,Bowler_35,0,0,0,Batsman_86,caught,Batsman_48,
6300,32,1,Chennai Super Kings,Mumbai Indians,14,1,Batsman_141,Batsman_103,Bowler_71,0,2,2,,,,wides
6301,32,1,Chennai Super Kings,Mumbai Indians,14,2,Batsman_94,Batsman_84,Bowler_81,0,0,0,,,,
6302,32,1,Chennai Super Kings,Mumbai Indians,14,3,Batsman_147,Batsman_121,Bowler_8,0,0,0,,,,
6303,32,1,Chennai Super Kings,Mumbai Indians,14,4,Batsman_99,Batsman_9,Bowler_40,1,0,1,Batsman_99,stumped,Batsman_110,
6304,32,1,Chennai Super Kings,Mumbai Indians,14,5,Batsman_94,Batsman_68,Bowler_38,0,0,0,,,,
6305,32,1,Chennai Super Kings,Mumbai Indians,14,6,Batsman_126,Batsman_120,Bowler_5,0,0,0,,,,
6306,32,1,Chennai Super Kings,Mumbai Indians,15,1,Batsman_85,Batsman_3,Bowler_27,0,0,0,,,,
6307,32,1,Chennai Super Kings,Mumbai Indians,15,2,Batsman_116,Batsman_48,Bowler_97,0,0,0,,,,
6308,32,1,Chennai Super Kings,Mumbai Indians,15,3,Batsman_102,Batsman_3,Bowler_38,1,0,1,,,,
6309,32,1,Chennai Super Kings,Mumbai Indians,15,4,Batsman_150,Batsman_9,Bowler_52,0,0,0,,,,
6310,32,1,Chennai Super Kings,Mumbai Indians,15,5,Batsman_104,Batsman_125,Bowler_78,0,0,0,,,,
6311,32,1,Chennai Super Kings,Mumbai Indians,15,6,Batsman_30,Batsman_47,Bowler_45,2,0,2,,,,
6312,32,1,Chennai Super Kings,Mumbai Indians,16,1,Batsman_149,Batsman_20,Bowler_52,2,0,2,,,,
6313,32,1,Chennai Super Kings,Mumbai Indians,16,2,Batsman_37,Batsman_90,Bowler_32,1,3,4,,,,noballs
6314,32,1,Chennai Super Kings,Mumbai Indians,16,3,Batsman_100,Batsman_23,Bowler_63,1,0,1,,,,
6315,32,1,Chennai Super Kings,Mumbai Indians,16,4,Batsman_94,Batsman_134,Bowler_67,6,0,6,,,,
6316,32,1,Chennai Super Kings,Mumbai Indians,17,1,Batsman_56,Batsman_61,Bowler_85,0,0,0,,,,
6317,32,1,Chennai Super Kings,Mumbai Indians,17,2,Batsman_121,Batsman_131,Bowler_28,1,0,1,,,,
6318,32,1,Chennai Super Kings,Mumbai Indians,17,3,Batsman_47,Batsman_100,Bowler_54,1,0,1,,,,
6319,32,1,Chennai Super Kings,Mumbai Indians,17,4,Batsman_6,Batsman_124,Bowler_76,1,0,1,Batsman_6,bowled,,
6320,32,1,Chennai Super Kings,Mumbai Indians,17,5,Batsman_37,Batsman_125,Bowler_47,0,0,0,,,,
6321,32,1,Chennai Super Kings,Mumbai Indians,17,6,Batsman_72,Batsman_121,Bowler_1,2,0,2,,,,
6322,32,1,Chennai Super Kings,Mumbai Indians,18,1,Batsman_23,Batsman_68,Bowler_19,2,0,2,,,,
